compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,itp,pubmed_id
Glucose,Caenorhabditis elegans,N2,2%,,,-23.75,S,-20.97,,Unknown,,,No,26764305
Glucose,Caenorhabditis elegans,N2,4%,,,37.5,S,7.14,,Unknown,,,No,26764305
Glucose,Caenorhabditis elegans,N2,2%,,,31.25,S,14.29,,Unknown,,,No,26764305
Glucose,Caenorhabditis elegans,N2,1%,,,12.5,NS,0.0,,Unknown,,,No,26764305
Glucose,Caenorhabditis elegans,N2,4%,,,-17.65,S,-8.33,,Unknown,,,No,26764305
Glucose,Caenorhabditis elegans,N2,2%,,,-5.88,S,12.5,,Unknown,,,No,26764305
Glucose,Caenorhabditis elegans,N2,1%,,,-5.88,NS,12.5,,Unknown,,,No,26764305
Glucose,Caenorhabditis elegans,N2,4%,,,-23.6,S,-17.24,,Unknown,,,No,26764305
Glucose,Caenorhabditis elegans,N2,2%,,,0.0,NS,0.0,,Unknown,,,No,26764305
Sorbitol,Caenorhabditis elegans,N2,500 mM,,,39.35,S,57.89,,Unknown,,,No,26854551
Glycerol,Caenorhabditis elegans,N2,500 mM,,,33.55,S,31.58,,Unknown,,,No,26854551
Potassium Chloride,Caenorhabditis elegans,N2,250 mM,,,23.23,S,31.58,,Unknown,,,No,26854551
Sodium Chloride,Caenorhabditis elegans,N2,350 mM,,,40.53,S,44.44,,Unknown,,,No,26854551
Sodium Chloride,Caenorhabditis elegans,N2,250 mM,,,40.53,S,44.44,,Unknown,,,No,26854551
Sodium Chloride,Caenorhabditis elegans,N2,150 mM,,,19.59,S,16.67,,Unknown,,,No,26854551
18Î±-Glycyrrhetinic acid,Caenorhabditis elegans,N2,20 Âµg/mL,,,22.0,S,,,Unknown,,,No,26886723
18Î±-Glycyrrhetinic acid,Caenorhabditis elegans,N2,100 Âµg/ml,,,11.76,S,,,Unknown,,,No,26886723
18Î±-Glycyrrhetinic acid,Caenorhabditis elegans,N2,10 Âµg/ml,,,6.25,NS,,,Unknown,,,No,26886723
Captopril,Caenorhabditis elegans,N2,3.18 mM,,,23.0,S,18.0,,Unknown,,,No,26918946
Captopril,Caenorhabditis elegans,N2,2.54 mM,,,34.0,S,16.0,,Unknown,,,No,26918946
Angelica sinensis extract,Caenorhabditis elegans,N2,2 mg/ml,,,,,,,Unknown,,,No,26941890
Withanolide A,Caenorhabditis elegans,N2,50 ÂµM,,,10.81,S,15.12,,Unknown,,,No,26956478
Withanolide A,Caenorhabditis elegans,N2,25 ÂµM,,,15.79,S,24.58,,Unknown,,,No,26956478
Withanolide A,Caenorhabditis elegans,N2,5 ÂµM,,,29.65,S,45.33,,Unknown,,,No,26956478
Withanolide A,Caenorhabditis elegans,N2,2 ÂµM,,,4.32,S,7.59,,Unknown,,,No,26956478
Tyrosine-Alanine Dipeptide,Caenorhabditis elegans,N2,10 mM,,,12.43,S,13.04,,Unknown,,,No,26987062
Tyrosine-Alanine Dipeptide,Caenorhabditis elegans,N2,1 mM,,,10.37,S,13.04,,Unknown,,,No,26987062
Chlorophyll,Caenorhabditis elegans,N2,100 Âµg/ml,,,11.18,S,,,Unknown,,,No,27077003
Chlorophyll,Caenorhabditis elegans,N2,80 Âµg/ml,,,13.9,S,,,Unknown,,,No,27077003
Chlorophyll,Caenorhabditis elegans,N2,40 Âµg/ml,,,25.96,S,,,Unknown,,,No,27077003
Chlorophyll,Caenorhabditis elegans,N2,10 Âµg/ml,,,23.37,S,,,Unknown,,,No,27077003
Chlorophyll,Caenorhabditis elegans,N2,1 Âµg/ml,,,13.54,S,,,Unknown,,,No,27077003
TPEN,Caenorhabditis elegans,N2,200 ÂµM,,,43.0,S,,,Unknown,,,No,27078872
Zinc Sulfate,Caenorhabditis elegans,N2,500 ÂµM,,,-14.0,S,,,Unknown,,,No,27078872
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,1 mM,,,44.44,S,,,Unknown,,,No,27090484
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,500 ÂµM,,,33.33,S,,,Unknown,,,No,27090484
Oxyresveratrol,Caenorhabditis elegans,N2,1 mM,,,31.1,S,,,Unknown,,,No,27190265
Oxyresveratrol,Caenorhabditis elegans,N2,500 ÂµM,,,17.8,S,,,Unknown,,,No,27190265
Oxyresveratrol,Caenorhabditis elegans,N2,100 ÂµM,,,7.4,S,,,Unknown,,,No,27190265
Resveratrol,Caenorhabditis elegans,N2,1 mM,,,30.4,S,,,Unknown,,,No,27190265
Resveratrol,Caenorhabditis elegans,N2,500 ÂµM,,,23.7,S,,,Unknown,,,No,27190265
Resveratrol,Caenorhabditis elegans,N2,100 ÂµM,,,22.2,S,,,Unknown,,,No,27190265
Nitrophenyl piperazine containing compound 1,Caenorhabditis elegans,N2,500 ÂµM,,,-23.08,S,,,Unknown,,,No,27220516
Nitrophenyl piperazine containing compound 1,Caenorhabditis elegans,N2,10 ÂµM,,,23.0,S,,,Unknown,,,No,27220516
Nitrophenyl piperazine containing compound 1,Caenorhabditis elegans,N2,50 ÂµM,,,72.5,S,,,Unknown,,,No,27220516
Chlorogenic Acid,Caenorhabditis elegans,N2,50 Î¼M,,,20.1,S,14.28,,Hermaphrodite,,,No,27378235
Sesame extract,Caenorhabditis elegans,N2,12.5 Âµg/ml,,,15.59,S,3.57,,Unknown,,,No,27381188
Sesame extract,Caenorhabditis elegans,N2,25 Âµg/ml,,,13.29,S,3.57,,Unknown,,,No,27381188
Sesame extract,Caenorhabditis elegans,N2,50 Âµg/ml,,,5.2,S,3.57,,Unknown,,,No,27381188
Urolithin A,Caenorhabditis elegans,N2,10 ÂµM,,,24.0,S,,,Unknown,,,No,27400265
Urolithin A,Caenorhabditis elegans,N2,30 ÂµM,,,40.7,S,,,Unknown,,,No,27400265
Urolithin A,Caenorhabditis elegans,N2,50 ÂµM,,,45.4,S,,,Unknown,,,No,27400265
Urolithin D,Caenorhabditis elegans,N2,50 ÂµM,,,19.0,S,,,Unknown,,,No,27400265
Urolithin C,Caenorhabditis elegans,N2,50 ÂµM,,,36.0,S,,,Unknown,,,No,27400265
Urolithin B,Caenorhabditis elegans,N2,50 ÂµM,,,36.6,S,,,Unknown,,,No,27400265
Ellagic acid,Caenorhabditis elegans,N2,50 ÂµM,,,-4.3,NS,,,Unknown,,,No,27400265
Urolithin D,Caenorhabditis elegans,N2,50 ÂµM,,,19.0,S,,,Unknown,,,No,27400265
Urolithin C,Caenorhabditis elegans,N2,50 ÂµM,,,36.0,S,,,Unknown,,,No,27400265
Urolithin B,Caenorhabditis elegans,N2,50 ÂµM,,,36.6,S,,,Unknown,,,No,27400265
Urolithin A,Caenorhabditis elegans,N2,50 ÂµM,,,37.5,S,,,Unknown,,,No,27400265
Urolithin A,Caenorhabditis elegans,N2,30 ÂµM,,,40.7,S,,,Unknown,,,No,27400265
Urolithin A,Caenorhabditis elegans,N2,10 ÂµM,,,24.0,S,,,Unknown,,,No,27400265
Ribes fasciculatum extract,Caenorhabditis elegans,N2,500 Âµg/mL,,,16.3,S,19.05,,Unknown,,,No,27478096
Ribes fasciculatum extract,Caenorhabditis elegans,N2,250 Âµg/mL,,,11.1,S,4.76,,Unknown,,,No,27478096
Blueberry extract,Caenorhabditis elegans,N2,60 Âµg/mL,,,56.0,,,,Unknown,,,No,27486399
Salicylamine,Caenorhabditis elegans,N2,500 ÂµM,,,56.0,S,,,Unknown,,,No,27514077
Salicylamine,Caenorhabditis elegans,N2,100 ÂµM,,,32.0,S,,,Unknown,,,No,27514077
Glucose,Caenorhabditis elegans,N2,111 mM,,,-46.8,S,,,Unknown,,,No,27680107
Fructose,Caenorhabditis elegans,N2,555 mM,,,-31.79,S,,,Unknown,,,No,27680107
Fructose,Caenorhabditis elegans,N2,100 mM,,,45.66,S,,,Unknown,,,No,27680107
Fructose,Caenorhabditis elegans,N2,55 mM,,,21.96,S,,,Unknown,,,No,27680107
Paraquat,Caenorhabditis elegans,N2,100 ÂµM,,,23.73,S,30.77,,Unknown,,,No,27683245
Ascorbic acid,Caenorhabditis elegans,N2,10 mM,,,-0.76,NS,-12.9,,Unknown,,,No,27683245
Ascorbic acid,Caenorhabditis elegans,N2,5 mM,,,-3.59,S,6.45,,Unknown,,,No,27683245
N-acetyl-L-cysteine,Caenorhabditis elegans,N2,9 mM,,,24.49,S,64.0,,Unknown,,,No,27683245
N-acetyl-L-cysteine,Caenorhabditis elegans,N2,6 mM,,,12.53,S,12.0,,Unknown,,,No,27683245
N-acetyl-L-cysteine,Caenorhabditis elegans,N2,3 mM,,,9.07,S,20.0,,Unknown,,,No,27683245
Resveratrol,Caenorhabditis elegans,N2,250 ÂµM,,,16.66,S,3.13,,Unknown,,,No,27683245
Resveratrol,Caenorhabditis elegans,N2,50 ÂµM,,,6.24,S,18.75,,Unknown,,,No,27683245
Ursolic  acid,Caenorhabditis elegans,N2,25 ÂµM,,,32.48,S,,,Unknown,,,No,27773812
Glucose,Caenorhabditis elegans,N2,400 mM,,,-18.69,S,,,Unknown,,,No,27776915
Vitamin D3,Caenorhabditis elegans,N2,250 ÂµM,,,47.95,S,,,Unknown,,,No,27783938
Vitamin D3,Caenorhabditis elegans,N2,100 ÂµM,,,23.29,S,,,Unknown,,,No,27783938
Vitamin D3,Caenorhabditis elegans,N2,50 ÂµM,,,28.77,S,,,Unknown,,,No,27783938
Vitamin D3,Caenorhabditis elegans,N2,25 ÂµM,,,10.98,S,,,Unknown,,,No,27783938
Dimethyl Sulfide,Caenorhabditis elegans,N2,5 ÂµM,,,20.14,S,,,Unknown,,,No,27790859
Dimethyl Sulfide,Caenorhabditis elegans,N2,10 ÂµM,,,24.33,S,,,Unknown,,,No,27790859
Dimethyl Sulfide,Caenorhabditis elegans,N2,1 ÂµM,,,8.43,S,,,Unknown,,,No,27790859
Polyherbal phytomedicine,Caenorhabditis elegans,,0.01 Âµg/ml ,,,16.09,S,,,Unknown,,,No,27853905
M084,Caenorhabditis elegans,N2,1 mM,,,6.92,S,,,Unknown,,,No,27854075
M084,Caenorhabditis elegans,N2,500 ÂµM,,,19.12,S,,,Unknown,,,No,27854075
M084,Caenorhabditis elegans,N2,50 ÂµM,,,9.11,S,,,Unknown,,,No,27854075
"trans-2,40,5-trihydroxystilbene",Caenorhabditis elegans,N2,100 ÂµM,,,6.44,S,,,Unknown,,,No,27882602
Resveratrol,Caenorhabditis elegans,N2,100 ÂµM,,,0.87,S,,,Unknown,,,No,27882602
"trans-3,5-dimethoxy-4-fluoro-4'-hydroxystilbene",Caenorhabditis elegans,N2,100 ÂµM,,,3.63,S,4.76,,Unknown,,,No,27882602
Reserpine,Caenorhabditis elegans,N2,60 ÂµM,,,25.75,S,,,Unknown,,,No,27966489
Metformin,Caenorhabditis elegans,N2,50 mM,,,24.46,S,,,Unknown,,,No,27984722
7-methyl-Dehydrosilybin,Caenorhabditis elegans,N2,10 ÂµM,,,-9.0,S,,,Unknown,,,No,28039083
"2,3-Dehydrosilybin B",Caenorhabditis elegans,N2,10 ÂµM,,,7.18,S,,,Unknown,,,No,28039083
"2,3-Dehydrosilybin A",Caenorhabditis elegans,N2,10 ÂµM,,,12.55,S,,,Unknown,,,No,28039083
"2,3-dehydrosilybin",Caenorhabditis elegans,N2,10 ÂµM,,,10.15,S,,,Unknown,,,No,28039083
"2,3-dehydrosilybin",Caenorhabditis elegans,N2,5 ÂµM,,,2.16,S,,,Unknown,,,No,28039083
Isosilybin A/B,Caenorhabditis elegans,N2,10 ÂµM,,,6.82,S,,,Unknown,,,No,28039083
Silybin A/B,Caenorhabditis elegans,N2,10 ÂµM,,,9.04,S,,,Unknown,,,No,28039083
Silydianin,Caenorhabditis elegans,N2,10 ÂµM,,,5.88,S,,,Unknown,,,No,28039083
Silychristin A/B,Caenorhabditis elegans,N2,10 ÂµM,,,7.06,S,,,Unknown,,,No,28039083
Silymarin,Caenorhabditis elegans,N2,50 ÂµM,,,13.64,S,,,Unknown,,,No,28039083
Silymarin,Caenorhabditis elegans,N2,10 ÂµM,,,4.55,S,,,Unknown,,,No,28039083
Paraquat,Caenorhabditis elegans,N2,100 ÂµM,,,13.53,S,,,Unknown,,,No,28054425
Butylated hydroxyanisole,Caenorhabditis elegans,N2,25 ÂµM,,,6.38,S,,,Unknown,,,No,28054425
Diethyl Maleate,Caenorhabditis elegans,N2,1 mM,,,-6.68,S,-6.4,,Unknown,,,No,28086197
Diethyl Maleate,Caenorhabditis elegans,N2,100 ÂµM,,,4.64,S,2.33,,Unknown,,,No,28086197
Menadione,Caenorhabditis elegans,N2,100 ÂµM,,,-8.72,S,-6.36,,Unknown,,,No,28086197
Buthus martensii Karsch Polypeptide Toxin ,Caenorhabditis elegans,N2,Polypeptide DNA sequence inserted into the pGEX-4T-1 plasmid and transformed into pGEX-4T-1,,,22.5,S,29.27,,Unknown,,,No,28088444
Piceatannol,Caenorhabditis elegans,N2,100 ÂµM,,,18.3,S,,,Unknown,,,No,28128482
Piceatannol,Caenorhabditis elegans,N2,50 ÂµM,,,18.3,S,,,Unknown,,,No,28128482
Sesamin,Caenorhabditis elegans,N2,5.75 Âµg,,,9.55,S,,,Unknown,,,No,28239780
cis-vaccenic acid ,Caenorhabditis elegans,N2,800 ÂµM,,,13.06,S,,,Unknown,,,No,28379943
Palmitoleic acid,Caenorhabditis elegans,N2,800 ÂµM,,,17.09,S,,,Unknown,,,No,28379943
Oleic Acid,Caenorhabditis elegans,N2,800 ÂµM,,,17.29,S,,,Unknown,,,No,28379943
Tomatidine,Caenorhabditis elegans,N2,25 ÂµM,,,7.0,S,,,Unknown,,,No,28397803
Calycosin,Caenorhabditis elegans,N2,200 ÂµM,,,24.86,S,,,Unknown,,,No,28434978
Calycosin,Caenorhabditis elegans,N2,400 ÂµM,,,17.8,S,,,Unknown,,,No,28434978
Calycosin,Caenorhabditis elegans,N2,100 ÂµM,,,15.64,S,,,Unknown,,,No,28434978
Calycosin,Caenorhabditis elegans,N2,50 ÂµM,,,6.24,S,,,Unknown,,,No,28434978
Triptolide,Caenorhabditis elegans,N2,50 mg/L,,,20.1,S,16.0,,Unknown,,,No,28471052
Colanic acid,Caenorhabditis elegans,N2,,,,16.0,S,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,17.0,S,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,nuo-6(qm200),,,,1.0,NS,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,nuo-6(qm200),,,,-5.0,NS,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,nuo-6(qm200),,,,4.0,NS,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,isp-1(qm150),,,,0.0,NS,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,isp-1(qm150),,,,1.0,NS,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,isp-1(qm150),,,,6.0,NS,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,14.0,S,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,6.0,S,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,4.0,NS,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,-1.0,NS,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,3.0,NS,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,10.0,S,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,11.0,S,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,12.0,S,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,13.0,S,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,24.0,S,,,Unknown,,,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,9.0,S,,,Unknown,,,No,28622510
Ursolic  acid,Caenorhabditis elegans,N2,25 ÂµM,,,31.3,S,,,Unknown,,,No,28673026
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,15 mM,,,10.0,S,6.0,,Unknown,,,No,28676501
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,10 mM,,,25.0,S,10.3,,Unknown,,,No,28676501
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,5 mM,,,31.25,S,12.5,,Unknown,,,No,28676501
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,3 mM,,,19.53,S,8.15,,Unknown,,,No,28676501
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,1 mM,,,10.16,S,3.8,,Unknown,,,No,28676501
Resveratrol,Caenorhabditis elegans,CB5586,10 Âµg/ml,,,5.0,S,,,Unknown,,,No,28727758
Chlorophytum borivilianum  extract,Caenorhabditis elegans,CB5586,1 ng/ml,,,10.0,S,,,Unknown,,,No,28727758
Puer tea extract,Caenorhabditis elegans,,2 mg/ml,,,,S,,,Unknown,,,No,28750751
Puer tea extract,Caenorhabditis elegans,,0.67 mg/ml,,,,S,,,Unknown,,,No,28750751
Puer tea extract,Caenorhabditis elegans,,0.223 mg/ml,,,,S,,,Unknown,,,No,28750751
Black tea extract,Caenorhabditis elegans,,2 mg/ml,,,,S,,,Unknown,,,No,28750751
Black tea extract,Caenorhabditis elegans,,0.67 mg/ml,,,,S,,,Unknown,,,No,28750751
Black tea extract,Caenorhabditis elegans,,0.223 mg/ml,,,,S,,,Unknown,,,No,28750751
Green tea extract,Caenorhabditis elegans,,0.25 mg/ml,,,,S,,,Unknown,,,No,28750751
Green tea extract,Caenorhabditis elegans,,0.125 mg/ml,,,,S,,,Unknown,,,No,28750751
Alphaâlinolenic acid,Caenorhabditis elegans,N2,5 mM,,,28.67,S,8.7,,Unknown,,,No,28772063
Alphaâlinolenic acid,Caenorhabditis elegans,N2,2 mM,,,10.49,S,4.35,,Unknown,,,No,28772063
Alphaâlinolenic acid,Caenorhabditis elegans,N2,10 mM,,,15.13,S,-4.34,,Unknown,,,No,28772063
Indole,Caenorhabditis elegans,N2,100 ÂµM,,,15.91,S,12.3,,Unknown,,,No,28827958
Emodin,Caenorhabditis elegans,N2,150 ÂµM,,,19.74,S,,,Unknown,,,No,28831863
Emodin,Caenorhabditis elegans,N2,50 ÂµM,,,9.68,S,,,Unknown,,,No,28831863
Aspirin,Caenorhabditis elegans,N2,100 ÂµM,,,14.24,S,,,Unknown,,,No,28910305
Selenocysteine,Caenorhabditis elegans,N2,5 mM,,,24.34,S,10.52,,Unknown,,,No,28954009
Selenocysteine,Caenorhabditis elegans,N2,2.5 mM,,,21.72,S,7.9,,Unknown,,,No,28954009
Selenocysteine,Caenorhabditis elegans,N2,1 mM,,,24.16,S,7.9,,Unknown,,,No,28954009
Diosgenin,Caenorhabditis elegans,N2,50 Âµg/mL,,,20.8,S,,,Unknown,,,No,28954389
D-Allulose,Caenorhabditis elegans,N2,25 mM,,,7.0,S,,,Unknown,,,No,28965946
D-Allulose,Caenorhabditis elegans,N2,10 mM,,,12.0,S,,,Unknown,,,No,28965946
D-Allulose,Caenorhabditis elegans,N2,5 mM,,,4.0,S,,,Unknown,,,No,28965946
2-deoxy-D-glucose,Caenorhabditis elegans,N2,5 mM,,,26.21,S,11.27,,Unknown,,,No,28992589
Paraquat,Caenorhabditis elegans,N2,200 ÂµM,,,24.6,S,13.58,,Unknown,,,No,28992589
Epigallocatechin-3-gallate,Caenorhabditis elegans,N2,1 mM,,,-16.6,S,-13.14,,Unknown,,,No,28992589
Epigallocatechin-3-gallate,Caenorhabditis elegans,N2,800 ÂµM,,,-7.9,S,-10.85,,Unknown,,,No,28992589
Epigallocatechin-3-gallate,Caenorhabditis elegans,N2,300 ÂµM,,,7.11,S,4.0,,Unknown,,,No,28992589
Epigallocatechin-3-gallate,Caenorhabditis elegans,N2,200 ÂµM,,,16.6,S,3.14,,Unknown,,,No,28992589
Epigallocatechin-3-gallate,Caenorhabditis elegans,N2,100 ÂµM,,,13.44,S,-2.29,,Unknown,,,No,28992589
Metformin,Caenorhabditis elegans,N2,50 mM,,,43.65,S,,,Unknown,,,No,29027899
Shatavarin IV,Caenorhabditis elegans,N2,50 ÂµM,,,17.26,S,,,Unknown,,,No,29069955
Echinacoside,Caenorhabditis elegans,N2,200 ÂµM,,,13.64,S,,,Unknown,,,No,29185166
phenylethanoid glycosides,Caenorhabditis elegans,N2,500 Âµg/mL,,,15.98,S,,,Unknown,,,No,29185166
dihydrozeatin,Caenorhabditis elegans,N2,50 ÂµM,,,0.0,NS,,,Unknown,,,No,29255944
dihydrozeatin,Caenorhabditis elegans,N2,100 ÂµM,,,-1.0,NS,,,Unknown,,,No,29255944
cis-zeatin,Caenorhabditis elegans,N2,100 ÂµM,,,-3.0,NS,,,Unknown,,,No,29255944
cis-zeatin,Caenorhabditis elegans,N2,50 ÂµM,,,-2.0,NS,,,Unknown,,,No,29255944
cis-zeatin,Caenorhabditis elegans,N2,200 ÂµM,,,-4.0,NS,,,Unknown,,,No,29255944
trans-zeatin,Caenorhabditis elegans,N2,200 ÂµM,,,-9.0,NS,,,Unknown,,,No,29255944
para-topolin,Caenorhabditis elegans,N2,50 ÂµM,,,5.0,NS,,,Unknown,,,No,29255944
para-topolin,Caenorhabditis elegans,N2,100 ÂµM,,,8.0,S,,,Unknown,,,No,29255944
ortho-topolin,Caenorhabditis elegans,N2,100 ÂµM,,,3.0,NS,,,Unknown,,,No,29255944
N6-benzyladenine,Caenorhabditis elegans,N2,50 ÂµM,,,0.0,NS,,,Unknown,,,No,29255944
N6-benzyladenine,Caenorhabditis elegans,N2,100 ÂµM,,,3.0,NS,,,Unknown,,,No,29255944
N6-isopentenyladenine,Caenorhabditis elegans,N2,100 ÂµM,,,-2.0,NS,,,Unknown,,,No,29255944
N6-isopentenyladenine,Caenorhabditis elegans,N2,200 ÂµM,,,-2.0,NS,,,Unknown,,,No,29255944
Kinetin,Caenorhabditis elegans,N2,200 ÂµM,,,21.0,S,,,Unknown,,,No,29255944
Metformin,Caenorhabditis elegans,N2,20 mM,,,13.79,S,,,Unknown,,,No,29263362
Hydralazine,Caenorhabditis elegans,N2,50 ÂµM,,,14.83,S,,,Unknown,,,No,29263362
Hydralazine,Caenorhabditis elegans,N2,100 ÂµM,,,23.29,S,,,Unknown,,,No,29263362
Ikarugamycin,Caenorhabditis elegans,fem-1(Ëâ);dal-1(Ëâ),5 ÂµM ,,,22.25,S,,,Unknown,,,No,29273768
Arbutin,Caenorhabditis elegans,N2,5 mM,,,11.89,S,,,Unknown,,,No,29340230
Luteolin,Caenorhabditis elegans,N2,100 ÂµM,,,17.65,S,14.82,,Unknown,,,No,29375370
Luteolin,Caenorhabditis elegans,N2,10 ÂµM,,,0.47,S,2.76,,Unknown,,,No,29375370
Luteolin,Caenorhabditis elegans,N2,5 ÂµM ,,,-0.6,S,8.28,,Unknown,,,No,29375370
Luteolin,Caenorhabditis elegans,N2,1 ÂµM,,,-1.54,S,8.28,,Unknown,,,No,29375370
Luteolin,Caenorhabditis elegans,N2,0.5 ÂµM,,,-4.5,S,-2.03,,Unknown,,,No,29375370
Naringin,Caenorhabditis elegans,N2,10 ÂµM,,,11.5,S,6.8,,Unknown,,,No,29375370
Naringin,Caenorhabditis elegans,N2,5 ÂµM,,,12.57,S,4.08,,Unknown,,,No,29375370
Naringin,Caenorhabditis elegans,N2,1 ÂµM,,,13.5,S,4.08,,Unknown,,,No,29375370
Naringin,Caenorhabditis elegans,N2,0.5 ÂµM,,,6.95,S,-0.68,,Unknown,,,No,29375370
S-allylmercapto-N-acetylcysteine,Caenorhabditis elegans,CF512,5 mM,,,14.24,S,18.75,,Unknown,,,No,29579097
S-allylmercapto-N-acetylcysteine,Caenorhabditis elegans,CF512,2 mM,,,15.5,S,18.75,,Unknown,,,No,29579097
S-allylmercapto-N-acetylcysteine,Caenorhabditis elegans,CF512,0.5mM,,,8.38,S,12.5,,Unknown,,,No,29579097
"1,2,3-Triazolyl ester of ketorolac ",Caenorhabditis elegans,N2,50 nM,,,15.0,S,,,Unknown,,,No,29760342
Mussel extract,Caenorhabditis elegans,N2,2 mg/ml,,,29.9,S,,,Unknown,,,No,29796528
DNIC-1a,Caenorhabditis elegans,N2,10 ÂµM,,,11.0,S,,,Unknown,,,No,29858679
Rapamycin,Caenorhabditis elegans,N2,100 ÂµM,,,21.3,S,,,Unknown,,,No,29874838
Resveratrol,Caenorhabditis elegans,N2,100 ÂµM,,,13.5,S,,,Unknown,,,No,29874838
"Methyl 3,4-dihydroxybenzoate",Caenorhabditis elegans,N2,160 mg/mL,,,19.0,S,,,Unknown,,,No,29874838
Holothuria scabra extract,Caenorhabditis elegans,N2,0.1% DMSO,,,8.12,S,,,Unknown,,,No,29902502
Guarana extract,Caenorhabditis elegans,N2,1000 Âµg/mL,,,36.36,S,28.57,,Unknown,,,No,29972429
Guarana extract,Caenorhabditis elegans,N2,500 Âµg/mL,,,36.36,S,28.57,,Unknown,,,No,29972429
Guarana extract,Caenorhabditis elegans,N2,100 Âµg/mL,,,18.18,S,21.4,,Unknown,,,No,29972429
6-shogaol,Caenorhabditis elegans,N2,25 ÂµM,,,25.9,S,15.78,,Unknown,,,No,29978428
Enoxacin,Caenorhabditis elegans,N2,100 Âµg/mL,,,18.0,S,,,Unknown,,,No,29986212
Thapsigargin,Caenorhabditis elegans,N2,10 nM,,,9.6,S,,,Unknown,,,No,29988547
"2,5-Di-tert-butylhydroquinone",Caenorhabditis elegans,N2,350 ÂµM,,,14.2,S,,,Unknown,,,No,29988547
"2,5-Di-tert-butylhydroquinone",Caenorhabditis elegans,N2,250 ÂµM,,,15.2,S,,,Unknown,,,No,29988547
Damaurone D,Caenorhabditis elegans,N2,15 ÂµM,,,16.7,S,,,Unknown,,,No,29992572
Damaurone D,Caenorhabditis elegans,N2,10 ÂµM,,,12.6,S,,,Unknown,,,No,29992572
Damaurone D,Caenorhabditis elegans,N2,5 ÂµM,,,7.49,S,,,Unknown,,,No,29992572
Polygonum multiflorum extract,Caenorhabditis elegans,N2,1000 Âµg/mL,,,18.6,S,,,Unknown,,,No,30036983
Polygonum multiflorum extract,Caenorhabditis elegans,N2,100 Âµg/mL,,,4.8,NS,,,Unknown,,,No,30036983
Polygonum multiflorum extract,Caenorhabditis elegans,N2,10 Âµg/mL,,,1.5,NS,,,Unknown,,,No,30036983
"3,7-dimethylxanthine",Caenorhabditis elegans,N2,50 Âµg/mL,,,-0.84,NS,,,Unknown,,,No,30061824
"1,7-dimethylxanthine",Caenorhabditis elegans,N2,50 Âµg/mL,,,14.75,S,,,Unknown,,,No,30061824
"1,3-dimemethyl Xan",Caenorhabditis elegans,N2,50 Âµg/mL,,,5.54,S,,,Unknown,,,No,30061824
7-methylxanthine,Caenorhabditis elegans,N2,50 Âµg/mL,,,8.41,S,,,Unknown,,,No,30061824
3-methylxanthine,Caenorhabditis elegans,N2,50 Âµg/mL,,,0.93,NS,,,Unknown,,,No,30061824
1-methylxanthine,Caenorhabditis elegans,N2,50 Âµg/mL,,,5.05,S,,,Unknown,,,No,30061824
Xanthine,Caenorhabditis elegans,N2,50 Âµg/mL,,,0.82,NS,,,Unknown,,,No,30061824
Caffeine,Caenorhabditis elegans,N2,50 Âµg/mL,,,15.39,S,,,Unknown,,,No,30061824
Sesamol,Caenorhabditis elegans,N2,100 Î¼g/ml,,,9.01,NS,,,Unknown,,,No,30118882
Sesamolin,Caenorhabditis elegans,N2,100 Î¼g/ml,,,2.92,NS,,,Unknown,,,No,30118882
Sesamin,Caenorhabditis elegans,N2,100 Î¼g/ml,,,16.93,S,,,Unknown,,,No,30118882
